Code IRIS;Nom IRIS;Code Commune;Nom Commune;Taux de motorisation IRIS;Taux de motorisation Commune;Taux de motorisation Département
682910000;Rumersheim-le-Haut;68291;Rumersheim-le-Haut;0,949309;0,949309;0,85822
682920000;Saint-Amarin;68292;Saint-Amarin;0,832797;0,832797;0,85822
682930000;Saint-Cosme;68293;Saint-Cosme;1;1;0,85822
682940000;Sainte-Croix-aux-Mines;68294;Sainte-Croix-aux-Mines;0,86109;0,86109;0,85822
682950000;Sainte-Croix-en-Plaine;68295;Sainte-Croix-en-Plaine;0,952511;0,952511;0,85822
682960000;Saint-Hippolyte;68296;Saint-Hippolyte;0,924205;0,924205;0,85822
682970101;Saint-Louis / Sud Ouest;68297;Saint-Louis;0,814318;0,813;0,85822
682780104;Rixheim / Ouest;68278;Rixheim;0,944148;0,921672;0,85822
682780103;Rixheim / Centre;68278;Rixheim;0,872357;0,921672;0,85822
682780102;Rixheim / Nord Est;68278;Rixheim;0,957377;0,921672;0,85822
682710101;Riedisheim / Sud;68271;Riedisheim;0,895214;0,87371;0,85822
682620000;Ranspach;68262;Ranspach;0,912676;0,912676;0,85822
682630000;Ranspach-le-Bas;68263;Ranspach-le-Bas;0,946429;0,946429;0,85822
682640000;Ranspach-le-Haut;68264;Ranspach-le-Haut;0,930328;0,930328;0,85822
682650000;Rantzwiller;68265;Rantzwiller;0,964169;0,964169;0,85822
682660000;Réguisheim;68266;Réguisheim;0,950469;0,950469;0,85822
682670000;Reiningue;68267;Reiningue;0,911227;0,911227;0,85822
682680000;Retzwiller;68268;Retzwiller;0,918819;0,918819;0,85822
682690000;Ribeauvillé;68269;Ribeauvillé;0,850456;0,850456;0,85822
682700000;Richwiller;68270;Richwiller;0,922368;0,922368;0,85822
682710102;Riedisheim / Est;68271;Riedisheim;0,79993;0,87371;0,85822
682780101;Rixheim / Sud;68278;Rixheim;0,913023;0,921672;0,85822
682710103;Riedisheim / Sud Ouest;68271;Riedisheim;0,863371;0,87371;0,85822
682710104;Riedisheim / Nord Ouest;68271;Riedisheim;0,906665;0,87371;0,85822
682710105;Riedisheim / Nord;68271;Riedisheim;0,910988;0,87371;0,85822
682720000;Riedwihr;68272;Riedwihr;0,948052;0,948052;0,85822
682730000;Riespach;68273;Riespach;0,925;0,925;0,85822
682740000;Rimbach-près-Guebwiller;68274;Rimbach-près-Guebwiller;0,909091;0,909091;0,85822
682750000;Rimbach-près-Masevaux;68275;Rimbach-près-Masevaux;0,902062;0,902062;0,85822
682760000;Rimbachzell;68276;Rimbachzell;0,890244;0,890244;0,85822
682770000;Riquewihr;68277;Riquewihr;0,909594;0,909594;0,85822
682241401;Mulhouse / Wolf Wagner Nord;68224;Mulhouse;0,653782;0,673407;0,85822
682241301;Mulhouse / Fridolin Nord;68224;Mulhouse;0,468719;0,673407;0,85822
674820204;Strasbourg / Petite France Sud;67482;Strasbourg;0,420922;0,624558;0,814254
682030000;Merxheim;68203;Merxheim;0,937374;0,937374;0,85822
681820000;Leymen;68182;Leymen;0,951737;0,951737;0,85822
681830000;Liebenswiller;68183;Liebenswiller;0,987179;0,987179;0,85822
681840000;Liebsdorf;68184;Liebsdorf;0,923664;0,923664;0,85822
681850000;Lièpvre;68185;Lièpvre;0,864721;0,864721;0,85822
681860000;Ligsdorf;68186;Ligsdorf;0,930556;0,930556;0,85822
681870000;Linsdorf;68187;Linsdorf;0,942446;0,942446;0,85822
681880000;Linthal;68188;Linthal;0,930612;0,930612;0,85822
681890000;Logelheim;68189;Logelheim;0,955272;0,955272;0,85822
681900000;Lucelle;68190;Lucelle;1;1;0,85822
681910000;Luemschwiller;68191;Luemschwiller;0,930159;0,930159;0,85822
681920000;Valdieu-Lutran;68192;Valdieu-Lutran;0,948718;0,948718;0,85822
681930000;Luttenbach-près-Munster;68193;Luttenbach-près-Munster;0,911043;0,911043;0,85822
681940000;Lutter;68194;Lutter;0,952756;0,952756;0,85822
681950101;Lutterbach / Sud;68195;Lutterbach;0,884409;0,881674;0,85822
681950102;Lutterbach / Nord;68195;Lutterbach;0,878505;0,881674;0,85822
681960000;Magny;68196;Magny;0,91;0,91;0,85822
681970000;Magstatt-le-Bas;68197;Magstatt-le-Bas;0,98895;0,98895;0,85822
681980000;Magstatt-le-Haut;68198;Magstatt-le-Haut;0,912621;0,912621;0,85822
681990000;Malmerspach;68199;Malmerspach;0,849057;0,849057;0,85822
682000000;Manspach;68200;Manspach;0,89916;0,89916;0,85822
682010000;Masevaux;68201;Masevaux;0,82953;0,82953;0,85822
681810000;Levoncourt;68181;Levoncourt;0,92;0,92;0,85822
681800000;Leimbach;68180;Leimbach;0,935028;0,935028;0,85822
681790000;Lauw;68179;Lauw;0,923664;0,923664;0,85822
681670000;Kirchberg;68167;Kirchberg;0,915625;0,915625;0,85822
681630000;Kembs;68163;Kembs;0,956804;0,956804;0,85822
681640000;Kientzheim;68164;Kientzheim;0,930723;0,930723;0,85822
681650000;Kiffis;68165;Kiffis;0,954128;0,954128;0,85822
681660101;Kingersheim / Ouest;68166;Kingersheim;1;0,916497;0,85822
681660102;Kingersheim / Sud;68166;Kingersheim;0,917386;0,916497;0,85822
681660103;Kingersheim / Sud Est;68166;Kingersheim;0,884755;0,916497;0,85822
681660104;Kingersheim / Centre;68166;Kingersheim;0,905944;0,916497;0,85822
681660105;Kingersheim / Nord;68166;Kingersheim;0,93417;0,916497;0,85822
681660106;Kingersheim / Est;68166;Kingersheim;0,926714;0,916497;0,85822
681680000;Knoeringue;68168;Knoeringue;0,974359;0,974359;0,85822
681780000;Lautenbachzell;68178;Lautenbachzell;0,904762;0,904762;0,85822
681690000;Koestlach;68169;Koestlach;0,935644;0,935644;0,85822
681700000;Koetzingue;68170;Koetzingue;0,96861;0,96861;0,85822
681710000;Kruth;68171;Kruth;0,916256;0,916256;0,85822
681720000;Kunheim;68172;Kunheim;0,94868;0,94868;0,85822
681730000;Labaroche;68173;Labaroche;0,94086;0,94086;0,85822
681740000;Landser;68174;Landser;0,955519;0,955519;0,85822
681750000;Lapoutroie;68175;Lapoutroie;0,887344;0,887344;0,85822
681760000;Largitzen;68176;Largitzen;0,952756;0,952756;0,85822
681770000;Lautenbach;68177;Lautenbach;0,933635;0,933635;0,85822
682020000;Mertzen;68202;Mertzen;0,933333;0,933333;0,85822
682040000;Metzeral;68204;Metzeral;0,890792;0,890792;0,85822
682241203;Mulhouse / Fonderie Sud;68224;Mulhouse;0,546045;0,673407;0,85822
682050000;Meyenheim;68205;Meyenheim;0,959079;0,959079;0,85822
682240402;Mulhouse / Europe Nouveau Bassin Centre;68224;Mulhouse;0,664241;0,673407;0,85822
682240403;Mulhouse / Europe Nouveau Bassin Sud;68224;Mulhouse;0,695794;0,673407;0,85822
682240501;Mulhouse / Drouot Barbanegre Nord;68224;Mulhouse;0,524677;0,673407;0,85822
682240502;Mulhouse / Drouot Barbanegre Sud;68224;Mulhouse;0,730468;0,673407;0,85822
682240601;Mulhouse / Nordfeld Nord;68224;Mulhouse;0,665559;0,673407;0,85822
682240602;Mulhouse / Nordfeld Ouest;68224;Mulhouse;0,690404;0,673407;0,85822
682240603;Mulhouse / Nordfeld Est;68224;Mulhouse;0,593693;0,673407;0,85822
682240701;Mulhouse / Rebberg Nord;68224;Mulhouse;0,839654;0,673407;0,85822
682240703;Mulhouse / Rebberg Sud Est;68224;Mulhouse;0,945559;0,673407;0,85822
682240704;Mulhouse / Rebberg Sud Ouest;68224;Mulhouse;0,805274;0,673407;0,85822
682240801;Mulhouse / Haut Poirier Est;68224;Mulhouse;0,691586;0,673407;0,85822
682240802;Mulhouse / Haut Poirier Ouest;68224;Mulhouse;0,725755;0,673407;0,85822
682240901;Mulhouse / Coteaux Nord Ouest;68224;Mulhouse;0,599354;0,673407;0,85822
682240902;Mulhouse / Coteaux Nord Est;68224;Mulhouse;0,651753;0,673407;0,85822
682240903;Mulhouse / Coteaux Sud Ouest;68224;Mulhouse;0,624091;0,673407;0,85822
682240904;Mulhouse / Coteaux Sud Est;68224;Mulhouse;0,643165;0,673407;0,85822
682241001;Mulhouse / Dornach Ouest;68224;Mulhouse;0,862812;0,673407;0,85822
682241002;Mulhouse / Dornach Est;68224;Mulhouse;0,784389;0,673407;0,85822
682241101;Mulhouse / Daguerre Sud;68224;Mulhouse;0,659882;0,673407;0,85822
682241102;Mulhouse / Daguerre Nord;68224;Mulhouse;0,693589;0,673407;0,85822
682241201;Mulhouse / Fonderie Nord;68224;Mulhouse;0,696805;0,673407;0,85822
682240401;Mulhouse / Europe Nouveau Bassin Nord;68224;Mulhouse;0,664173;0,673407;0,85822
682240302;Mulhouse / Briand Franklin Sud;68224;Mulhouse;0,627462;0,673407;0,85822
682240301;Mulhouse / Briand Franklin Nord;68224;Mulhouse;0,552525;0,673407;0,85822
682150000;Montreux-Vieux;68215;Montreux-Vieux;0,913747;0,913747;0,85822
682060000;Michelbach;68206;Michelbach;0,946565;0,946565;0,85822
682070000;Michelbach-le-Bas;68207;Michelbach-le-Bas;0,969283;0,969283;0,85822
682080000;Michelbach-le-Haut;68208;Michelbach-le-Haut;0,958506;0,958506;0,85822
682090000;Mittelwihr;68209;Mittelwihr;0,935211;0,935211;0,85822
682100000;Mittlach;68210;Mittlach;0,889764;0,889764;0,85822
682110000;Mitzach;68211;Mitzach;0,891429;0,891429;0,85822
682120000;Moernach;68212;Moernach;0,936652;0,936652;0,85822
682130000;Mollau;68213;Mollau;0,889535;0,889535;0,85822
682140000;Montreux-Jeune;68214;Montreux-Jeune;0,939394;0,939394;0,85822
682160000;Mooslargue;68216;Mooslargue;0,977528;0,977528;0,85822
682240202;Mulhouse / Fonderie Sud;68224;Mulhouse;0,578203;0,673407;0,85822
682170000;Moosch;68217;Moosch;0,890688;0,890688;0,85822
682180000;Morschwiller-le-Bas;68218;Morschwiller-le-Bas;0,928862;0,928862;0,85822
682190000;Mortzwiller;68219;Mortzwiller;0,95082;0,95082;0,85822
682210000;Muespach;68221;Muespach;0,939828;0,939828;0,85822
682220000;Muespach-le-Haut;68222;Muespach-le-Haut;0,961735;0,961735;0,85822
682230000;Muhlbach-sur-Munster;68223;Muhlbach-sur-Munster;0,89521;0,89521;0,85822
682240101;Mulhouse / Centre Historique Ouest;68224;Mulhouse;0,480096;0,673407;0,85822
682240102;Mulhouse / Centre Historique Est;68224;Mulhouse;0,674617;0,673407;0,85822
682240201;Mulhouse / Fonderie Nord;68224;Mulhouse;0,585946;0,673407;0,85822
682970102;Saint-Louis / Centre Nord;68297;Saint-Louis;0,944728;0,813;0,85822
682970103;Saint-Louis / Nord;68297;Saint-Louis;0,944661;0,813;0,85822
682970104;Saint-Louis / Centre Sud Est 1;68297;Saint-Louis;0,781852;0,813;0,85822
690290103;Bron / Duboeuf-Camille Rousset;69029;Bron;0,840435;0,76594;0,765279
690130000;Arnas;69013;Arnas;0,94782;0,94782;0,765279
690140000;Aveize;69014;Aveize;0,955959;0,955959;0,765279
690150000;Avenas;69015;Avenas;0,96;0,96;0,765279
690160000;Azolette;69016;Azolette;0,979592;0,979592;0,765279
690170000;Bagnols;69017;Bagnols;0,924242;0,924242;0,765279
690180000;Beaujeu;69018;Beaujeu;0,878823;0,878823;0,765279
690190101;Belleville / Est;69019;Belleville;0,789321;0,826984;0,765279
690190102;Belleville / Ouest;69019;Belleville;0,863688;0,826984;0,765279
690200000;Belmont-d'Azergues;69020;Belmont-d'Azergues;0,969432;0,969432;0,765279
690210000;Bessenay;69021;Bessenay;0,933559;0,933559;0,765279
690220000;Bibost;69022;Bibost;0,949541;0,949541;0,765279
690230000;Blacé;69023;Blacé;0,951217;0,951217;0,765279
690240000;Le Bois-d'Oingt;69024;Le Bois-d'Oingt;0,915975;0,915975;0,765279
690260000;Le Breuil;69026;Le Breuil;0,942197;0,942197;0,765279
690270101;Brignais / Zone-d-Activite;69027;Brignais;1;0,891809;0,765279
690270102;Brignais / Nord-Est;69027;Brignais;0,934288;0,891809;0,765279
690270103;Brignais / Perouses;69027;Brignais;0,655811;0,891809;0,765279
690270104;Brignais / Centre-Plaine-d-Elite;69027;Brignais;0,871363;0,891809;0,765279
690270105;Brignais / Ouest;69027;Brignais;0,967649;0,891809;0,765279
690280000;Brindas;69028;Brindas;0,962452;0,962452;0,765279
690290101;Bron / Les-Genets-Hopitaux;69029;Bron;0,751195;0,76594;0,765279
690120000;Les Ardillats;69012;Les Ardillats;0,970954;0,970954;0,765279
690100102;L'Arbresle / Nord;69010;L'Arbresle;0,86317;0,842409;0,765279
690100101;L'Arbresle / Sud;69010;L'Arbresle;0,827625;0,842409;0,765279
683850000;Zimmerbach;68385;Zimmerbach;0,954155;0,954155;0,85822
683760106;Wittenheim / Nord Est;68376;Wittenheim;0,90222;0,877339;0,85822
683770000;Wittersdorf;68377;Wittersdorf;0,927326;0,927326;0,85822
683780000;Wolfersdorf;68378;Wolfersdorf;0,921053;0,921053;0,85822
683790000;Wolfgantzen;68379;Wolfgantzen;0,938679;0,938679;0,85822
683800000;Wolschwiller;68380;Wolschwiller;0,953368;0,953368;0,85822
683810000;Wuenheim;68381;Wuenheim;0,902941;0,902941;0,85822
683820000;Zaessingue;68382;Zaessingue;0,962963;0,962963;0,85822
683830000;Zellenberg;68383;Zellenberg;0,929032;0,929032;0,85822
683840000;Zillisheim;68384;Zillisheim;0,934116;0,934116;0,85822
683860000;Zimmersheim;68386;Zimmersheim;0,964211;0,964211;0,85822
690090000;Anse;69009;Anse;0,913266;0,913266;0,765279
690010000;Affoux;69001;Affoux;0,96;0,96;0,765279
690020000;Aigueperse;69002;Aigueperse;0,905172;0,905172;0,765279
690030000;Albigny-sur-Saône;69003;Albigny-sur-Saône;0,901538;0,901538;0,765279
690040000;Alix;69004;Alix;0,938776;0,938776;0,765279
690050000;Ambérieux;69005;Ambérieux;0,9375;0,9375;0,765279
690060101;Amplepuis / Centre;69006;Amplepuis;0,79351;0,819757;0,765279
690060102;Amplepuis / Contour;69006;Amplepuis;0,865385;0,819757;0,765279
690070000;Ampuis;69007;Ampuis;0,938058;0,938058;0,765279
690080000;Ancy;69008;Ancy;0,956897;0,956897;0,765279
690290102;Bron / Gendarmerie-Garenne;69029;Bron;0,885141;0,76594;0,765279
690290104;Bron / Ferdinand-Buisson Eglise;69029;Bron;0,913492;0,76594;0,765279
682970105;Saint-Louis / Centre Sud Est 2;68297;Saint-Louis;0,747315;0,813;0,85822
690290201;Bron / Gerard-Philippe Ferdinand-Buisson;69029;Bron;0,818575;0,76594;0,765279
690340401;Caluire-et-Cuire / Magnolles Pasteur;69034;Caluire-et-Cuire;0,841832;0,809727;0,765279
690340402;Caluire-et-Cuire / Magnolles Aristide-Briand;69034;Caluire-et-Cuire;0,800986;0,809727;0,765279
690340403;Caluire-et-Cuire / Bissardon;69034;Caluire-et-Cuire;0,782471;0,809727;0,765279
690340501;Caluire-et-Cuire / Pasteur;69034;Caluire-et-Cuire;0,58408;0,809727;0,765279
690340502;Caluire-et-Cuire / Montessuy-Ouest;69034;Caluire-et-Cuire;0,858599;0,809727;0,765279
690340503;Caluire-et-Cuire / Montessuy-Est;69034;Caluire-et-Cuire;0,917452;0,809727;0,765279
690340601;Caluire-et-Cuire / Marechal-Foch;69034;Caluire-et-Cuire;0,818117;0,809727;0,765279
690340602;Caluire-et-Cuire / Vassieux;69034;Caluire-et-Cuire;0,900621;0,809727;0,765279
690340701;Caluire-et-Cuire / Perica-Caluire;69034;Caluire-et-Cuire;0,936213;0,809727;0,765279
690340801;Caluire-et-Cuire / Saint-Clair;69034;Caluire-et-Cuire;0,718042;0,809727;0,765279
690350000;Cenves;69035;Cenves;0,90184;0,90184;0,765279
690360000;Cercié;69036;Cercié;0,971631;0,971631;0,765279
690370000;Chambost-Allières;69037;Chambost-Allières;0,901163;0,901163;0,765279
690380000;Chambost-Longessaigne;69038;Chambost-Longessaigne;0,916216;0,916216;0,765279
690390000;Chamelet;69039;Chamelet;0,92029;0,92029;0,765279
690400101;Champagne-au-Mont-d'Or / Centre;69040;Champagne-au-Mont-d'Or;0,84823;0,849254;0,765279
690400102;Champagne-au-Mont-d'Or / Contour;69040;Champagne-au-Mont-d'Or;0,850797;0,849254;0,765279
690420000;La Chapelle-sur-Coise;69042;La Chapelle-sur-Coise;0,985222;0,985222;0,765279
690430101;Chaponost / Zone Centrale;69043;Chaponost;0,895227;0,942144;0,765279
690430102;Chaponost / Zone Pavillonnaire;69043;Chaponost;0,966098;0,942144;0,765279
690430103;Chaponost / Zone Habitat Diffus;69043;Chaponost;0,961258;0,942144;0,765279
690340303;Caluire-et-Cuire / Montchoisi;69034;Caluire-et-Cuire;0,876828;0,809727;0,765279
690340302;Caluire-et-Cuire / Jean-Moulin de-Gaulle;69034;Caluire-et-Cuire;0,821719;0,809727;0,765279
690340301;Caluire-et-Cuire / Vernay;69034;Caluire-et-Cuire;0,879674;0,809727;0,765279
690290601;Bron / Essarts-Nord;69029;Bron;0,806368;0,76594;0,765279
690290202;Bron / Les-Sapins-Pessivas;69029;Bron;0,621626;0,76594;0,765279
690290203;Bron / Caravelle;69029;Bron;0,828533;0,76594;0,765279
690290204;Bron / Terraillon-Plein-Sud;69029;Bron;0,804832;0,76594;0,765279
690290205;Bron / Route-de-Genas Aliende;69029;Bron;0,835515;0,76594;0,765279
690290301;Bron / Bron-Sud;69029;Bron;0,822503;0,76594;0,765279
690290401;Bron / Hotel-de-Ville Alsace-Lorraine;69029;Bron;0,732967;0,76594;0,765279
690290402;Bron / Centre;69029;Bron;0,879335;0,76594;0,765279
690290501;Bron / Parilly-Nord;69029;Bron;0,40571;0,76594;0,765279
690290502;Bron / Parilly-Sud;69029;Bron;0,43595;0,76594;0,765279
690290602;Bron / Essarts-Sud;69029;Bron;0,831831;0,76594;0,765279
690340201;Caluire-et-Cuire / Centre-Bourg;69034;Caluire-et-Cuire;0,769697;0,809727;0,765279
690300000;Brullioles;69030;Brullioles;0,920732;0,920732;0,765279
690310000;Brussieu;69031;Brussieu;0,931535;0,931535;0,765279
690320000;Bully;69032;Bully;0,946809;0,946809;0,765279
690330000;Cailloux-sur-Fontaines;69033;Cailloux-sur-Fontaines;0,976369;0,976369;0,765279
690340101;Caluire-et-Cuire / Cuire-Le-Haut;69034;Caluire-et-Cuire;0,840403;0,809727;0,765279
690340102;Caluire-et-Cuire / Cuire-Le-Bas;69034;Caluire-et-Cuire;0,815262;0,809727;0,765279
690340103;Caluire-et-Cuire / Pierre-Brunier;69034;Caluire-et-Cuire;0,844018;0,809727;0,765279
690340104;Caluire-et-Cuire / Coste-Croix-Rousse;69034;Caluire-et-Cuire;0,750954;0,809727;0,765279
690340105;Caluire-et-Cuire / Coste-Nord;69034;Caluire-et-Cuire;0,78796;0,809727;0,765279
683760105;Wittenheim / Nord Ouest;68376;Wittenheim;0,932898;0,877339;0,85822
683760104;Wittenheim / Centre 1;68376;Wittenheim;0,791523;0,877339;0,85822
683760103;Wittenheim / Sud Est;68376;Wittenheim;0,880117;0,877339;0,85822
683760102;Wittenheim / Centre 2;68376;Wittenheim;0,827963;0,877339;0,85822
683150103;Soultz-Haut-Rhin / Nord;68315;Soultz-Haut-Rhin;0,867676;0,883942;0,85822
683150104;Soultz-Haut-Rhin / Zone Specifique Foret Ferme Auberge;68315;Soultz-Haut-Rhin;0,923771;0,883942;0,85822
683160000;Soultzbach-les-Bains;68316;Soultzbach-les-Bains;0,906452;0,906452;0,85822
683170000;Soultzeren;68317;Soultzeren;0,934524;0,934524;0,85822
683180000;Soultzmatt;68318;Soultzmatt;0,936034;0,936034;0,85822
683190000;Spechbach-le-Bas;68319;Spechbach-le-Bas;0,953846;0,953846;0,85822
683200000;Spechbach-le-Haut;68320;Spechbach-le-Haut;0,948207;0,948207;0,85822
683210000;Staffelfelden;68321;Staffelfelden;0,901427;0,901427;0,85822
683220000;Steinbach;68322;Steinbach;0,939245;0,939245;0,85822
683230000;Steinbrunn-le-Bas;68323;Steinbrunn-le-Bas;0,933824;0,933824;0,85822
683240000;Steinbrunn-le-Haut;68324;Steinbrunn-le-Haut;0,92437;0,92437;0,85822
683250000;Steinsoultz;68325;Steinsoultz;0,964516;0,964516;0,85822
683260000;Sternenberg;68326;Sternenberg;0,946429;0,946429;0,85822
683270000;Stetten;68327;Stetten;0,944444;0,944444;0,85822
683280000;Storckensohn;68328;Storckensohn;0,894737;0,894737;0,85822
683290000;Stosswihr;68329;Stosswihr;0,936057;0,936057;0,85822
683300000;Strueth;68330;Strueth;0,9375;0,9375;0,85822
683310000;Sundhoffen;68331;Sundhoffen;0,943558;0,943558;0,85822
683320000;Tagolsheim;68332;Tagolsheim;0,963526;0,963526;0,85822
683330000;Tagsdorf;68333;Tagsdorf;0,95614;0,95614;0,85822
683340101;Thann / Sud Est;68334;Thann;0,857143;0,819807;0,85822
683150102;Soultz-Haut-Rhin / Sud;68315;Soultz-Haut-Rhin;0,907077;0,883942;0,85822
683150101;Soultz-Haut-Rhin / Nord Est;68315;Soultz-Haut-Rhin;0,878369;0,883942;0,85822
683140000;Soppe-le-Haut;68314;Soppe-le-Haut;0,977578;0,977578;0,85822
683020000;Schweighouse-Thann;68302;Schweighouse-Thann;0,941176;0,941176;0,85822
682970106;Saint-Louis / Centre Sud Ouest;68297;Saint-Louis;0,85405;0,813;0,85822
682970107;Saint-Louis / Sud Est;68297;Saint-Louis;0,733219;0,813;0,85822
682970108;Saint-Louis / Centre Est;68297;Saint-Louis;0,809204;0,813;0,85822
682980101;Sainte-Marie-aux-Mines / Centre;68298;Sainte-Marie-aux-Mines;0,770751;0,743415;0,85822
682980102;Sainte-Marie-aux-Mines / Peripherie;68298;Sainte-Marie-aux-Mines;0,720168;0,743415;0,85822
682990000;Saint-Ulrich;68299;Saint-Ulrich;0,967742;0,967742;0,85822
683000101;Sausheim / Nord;68300;Sausheim;0,929612;0,911583;0,85822
683000102;Sausheim / Sud;68300;Sausheim;0,889864;0,911583;0,85822
683010000;Schlierbach;68301;Schlierbach;0,948661;0,948661;0,85822
683030000;Schwoben;68303;Schwoben;0,945055;0,945055;0,85822
683130000;Soppe-le-Bas;68313;Soppe-le-Bas;0,957792;0,957792;0,85822
683040000;Sentheim;68304;Sentheim;0,925325;0,925325;0,85822
683050000;Seppois-le-Bas;68305;Seppois-le-Bas;0,950113;0,950113;0,85822
683060000;Seppois-le-Haut;68306;Seppois-le-Haut;0,924731;0,924731;0,85822
683070000;Sewen;68307;Sewen;0,906037;0,906037;0,85822
683080000;Sickert;68308;Sickert;0,928058;0,928058;0,85822
683090000;Sierentz;68309;Sierentz;0,925722;0,925722;0,85822
683100000;Sigolsheim;68310;Sigolsheim;0,958175;0,958175;0,85822
683110000;Sondernach;68311;Sondernach;0,941176;0,941176;0,85822
683120000;Sondersdorf;68312;Sondersdorf;0,971223;0,971223;0,85822
683340102;Thann / Sud Ouest;68334;Thann;0,85209;0,819807;0,85822
683340103;Thann / Nord Est;68334;Thann;0,81798;0,819807;0,85822
683340104;Thann / Nord Ouest;68334;Thann;0,752992;0,819807;0,85822
683720000;Willer-sur-Thur;68372;Willer-sur-Thur;0,891089;0,891089;0,85822
683620000;Wentzwiller;68362;Wentzwiller;0,939799;0,939799;0,85822
683630000;Werentzhouse;68363;Werentzhouse;0,92126;0,92126;0,85822
683640000;Westhalten;68364;Westhalten;0,935162;0,935162;0,85822
683650000;Wettolsheim;68365;Wettolsheim;0,926694;0,926694;0,85822
683660000;Wickerschwihr;68366;Wickerschwihr;0,972973;0,972973;0,85822
683670000;Widensolen;68367;Widensolen;0,966457;0,966457;0,85822
683680000;Wihr-au-Val;68368;Wihr-au-Val;0,932458;0,932458;0,85822
683700000;Wildenstein;68370;Wildenstein;0,911392;0,911392;0,85822
683710000;Willer;68371;Willer;0,911111;0,911111;0,85822
683730000;Winkel;68373;Winkel;0,915648;0,915648;0,85822
683600000;Weckolsheim;68360;Weckolsheim;0,986364;0,986364;0,85822
683740101;Wintzenheim / Sud Ouest;68374;Wintzenheim;0,88637;0,898889;0,85822
683740102;Wintzenheim / Centre;68374;Wintzenheim;0,899339;0,898889;0,85822
683740103;Wintzenheim / Nord;68374;Wintzenheim;0,910455;0,898889;0,85822
683750101;Wittelsheim / Sud;68375;Wittelsheim;0,903041;0,902379;0,85822
683750102;Wittelsheim / Nord Est;68375;Wittelsheim;0,906886;0,902379;0,85822
683750103;Wittelsheim / Centre Ouest;68375;Wittelsheim;0,893471;0,902379;0,85822
683750104;Wittelsheim / Centre;68375;Wittelsheim;0,903054;0,902379;0,85822
683750105;Wittelsheim / Nord Ouest;68375;Wittelsheim;0,899332;0,902379;0,85822
683760101;Wittenheim / Sud Ouest;68376;Wittenheim;0,910716;0,877339;0,85822
683610000;Wegscheid;68361;Wegscheid;0,876812;0,876812;0,85822
683590000;Wattwiller;68359;Wattwiller;0,945007;0,945007;0,85822
683350000;Thannenkirch;68335;Thannenkirch;0,927547;0,927547;0,85822
683470000;Vieux-Ferrette;68347;Vieux-Ferrette;0,933054;0,933054;0,85822
683360000;Traubach-le-Bas;68336;Traubach-le-Bas;0,944751;0,944751;0,85822
683370000;Traubach-le-Haut;68337;Traubach-le-Haut;0,951691;0,951691;0,85822
683380000;Turckheim;68338;Turckheim;0,908529;0,908529;0,85822
683400000;Ueberstrass;68340;Ueberstrass;0,941176;0,941176;0,85822
683410000;Uffheim;68341;Uffheim;0,944444;0,944444;0,85822
683420000;Uffholtz;68342;Uffholtz;0,934813;0,934813;0,85822
683430000;Ungersheim;68343;Ungersheim;0,956468;0,956468;0,85822
683440000;Urbès;68344;Urbès;0,894737;0,894737;0,85822
683450000;Urschenheim;68345;Urschenheim;0,969811;0,969811;0,85822
683480000;Vieux-Thann;68348;Vieux-Thann;0,868683;0,868683;0,85822
683580000;Wasserbourg;68358;Wasserbourg;0,943503;0,943503;0,85822
683490000;Village-Neuf;68349;Village-Neuf;0,925249;0,925249;0,85822
683500000;Voegtlinshoffen;68350;Voegtlinshoffen;0,962264;0,962264;0,85822
683510000;Vogelgrun;68351;Vogelgrun;0,921933;0,921933;0,85822
683520000;Volgelsheim;68352;Volgelsheim;0,883116;0,883116;0,85822
683530000;Wahlbach;68353;Wahlbach;0,976879;0,976879;0,85822
683540000;Walbach;68354;Walbach;0,950276;0,950276;0,85822
683550000;Waldighofen;68355;Waldighofen;0,92093;0,92093;0,85822
683560000;Walheim;68356;Walheim;0,926829;0,926829;0,85822
683570000;Waltenheim;68357;Waltenheim;0,980676;0,980676;0,85822
681620000;Kaysersberg;68162;Kaysersberg;0,86;0,86;0,85822
681610000;Katzenthal;68161;Katzenthal;0,917749;0,917749;0,85822
681600000;Kappelen;68160;Kappelen;0,97807;0,97807;0,85822
675190101;La Wantzenau / Est;67519;La Wantzenau;0,915539;0,925655;0,814254
674970000;Uhlwiller;67497;Uhlwiller;0,922794;0,922794;0,814254
674980000;Uhrwiller;67498;Uhrwiller;0,881119;0,881119;0,814254
674990000;Urbeis;67499;Urbeis;0,932331;0,932331;0,814254
675000000;Urmatt;67500;Urmatt;0,919192;0,919192;0,814254
675010000;Uttenheim;67501;Uttenheim;0,96861;0,96861;0,814254
675020000;Uttenhoffen;67502;Uttenhoffen;0,974359;0,974359;0,814254
675030000;Uttwiller;67503;Uttwiller;0,90625;0,90625;0,814254
675040000;Valff;67504;Valff;0,908367;0,908367;0,814254
675050000;La Vancelle;67505;La Vancelle;0,937143;0,937143;0,814254
675060101;Vendenheim / Nord;67506;Vendenheim;0,937993;0,927265;0,814254
675060102;Vendenheim / Sud;67506;Vendenheim;0,920236;0,927265;0,814254
675070000;Villé;67507;Villé;0,870013;0,870013;0,814254
675080000;Voellerdingen;67508;Voellerdingen;0,852761;0,852761;0,814254
675090000;Volksberg;67509;Volksberg;0,89726;0,89726;0,814254
